content_id,name,rarity,element,role,slot,dmg_min,dmg_max,dmg_ignited,text,text_ignited
20576,暗黑克星丽莎,5星,水,,leader,50,50,,水属性队友的自动攻击伤害+50,
20571,荣耀的米里娜,5星,水,,auto,100,100,,对目标造成100自动攻击伤害,
20571,荣耀的米里娜,5星,水,,tap,385,385,1,造成385伤害，1名水属性队友（最高攻击力）的TS伤害+250，持续8秒,造成X伤害，1名水属性队友（最高攻击力）的TS伤害+55.3%，持续8秒
20571,荣耀的米里娜,5星,水,,slide,660,660,5,造成660伤害，赋予攻击力最高的3名水属性队友+1500攻击力，持续14秒，以及技能量表充能+30%，持续16秒,造成X伤害，赋予攻击力最高的5名水属性队友+50.4%攻击力，持续16秒，以及技能量表充能量+54.4%，持续16秒
20571,荣耀的米里娜,5星,水,,drive,1982,1982,3,对随机3名敌人造成1982伤害，3名队友（最高攻击力优先）弱点技能最终伤害+20%，持续18秒（在副本中，对随机3名敌人造成1982伤害，最多5名水属性队友的最终弱点技能伤害+30%，持续18秒）,对随机3名敌人造成X伤害，3名队友（最高攻击力优先）弱点技能最终伤害+30%，持续20秒（在副本中，最多5名水属性队友的最终弱点技能伤害+50%，持续20秒）
20571,荣耀的米里娜,5星,水,,leader,8,8,,水属性队友的弱点最终伤害+8%（副本中追加+8%）,
20570,公主初音,5星,水,,auto,99,678,,对目标造成99（678）自动攻击伤害,
20570,公主初音,5星,水,,tap,368,2472,2494,对目标造成368（2472）伤害，2名水属性队友的技能量表+13%（28.2%）（自身除外）,对目标造成2494伤害，2名水属性盟友的SKILL量表+36.2%（自身除外）
20570,公主初音,5星,水,,slide,603,3827,3977,对目标造成603（3827）伤害，3名水属性队友的攻击力+1200（1808）和暴击率+30%（52.1%）（最高攻击力优先），持续16秒,造成3977伤害，名水属性盟友（优先最高攻击力）攻击力+50.4%及暴击率+67.1%，持续16秒
20570,公主初音,5星,水,,drive,1713,6463,6793,对随机3名敌人造成1713（6463）伤害，赋予最多5名水属性队友屏障（在HP受影响前吸收+2000点伤害），持续20秒，并为他们回复1224（1327）HP,对随机3名敌人造成6793伤害，赋予全体水属性盟友屏障（在HP受影响前吸收+2500点伤害），持续20秒，并回复1627HP
20570,公主初音,5星,水,,leader,12,12,,水属性盟友的SKILL量表充能速度+12%,
20569,雪音,5星,水,,auto,95,95,,对目标造成95自动攻击伤害,
20569,雪音,5星,水,,tap,331,331,2,造成331伤害，1名队友回复318HP（最低HP优先）,造成X伤害，为2名队友回复XHP（优先最低HP
20569,雪音,5星,水,,slide,507,507,3,造成507伤害，为3名队友回复989HP（最低HP优先），如果流血，则有75%几率为2名队友净化（将流血转为持续回复）,造成X伤害，为3名盟友回复XHP（优先最低HP），有X几率为3名流血中的盟友净化（将流血转为持续回复）
20569,雪音,5星,水,,drive,1528,1528,2,对随机2个目标造成1528伤害，5名队友（最低HP优先）回复1259HP，5名队友如果流血，则有90%几率的净化（将流血转为持续回复）,对随机2名敌人造成X伤害，为5名盟友回复XHP（优先最低HP），有95%几率为5名盟友净化（将刘旭转为持续回复）
20569,雪音,5星,水,,leader,1500,1500,,全体盟友的最大HP+1500（副本追加1500）,
20568,初音,5星,水,,auto,100,100,,对目标造成100自动攻击伤害,
20568,初音,5星,水,,tap,369,369,5,造成369伤害，3名水属性队友的回复量（持续回复，回复）+30%，持续10秒,造成X伤害，5名水属性盟友的回复量（持续恢复，回复）+X%，持续2回合
20568,初音,5星,水,,slide,605,605,3,对敌人造成605伤害，并赋予3名队友攻击力+1200（最高攻击力优先），持续16秒，并有70%的几率赋予最多5名水属性队友支援（弱点技能伤害+15%，依目前增益数量的比列增加攻击力），持续14秒,对敌人造成X伤害，并赋予3名盟友攻击力+X%（优先最高攻击力），持续16秒，并有X的概率赋予最多5名水属性盟友支援（弱点SKILL伤害+15%，依目前增益数量的比列增加攻击力），持续14秒
20568,初音,5星,水,,drive,1719,1719,3,对随机2名敌人造成1719伤害，最多5名水属性队友的大招伤害+50%，且1名队友的大招量表+300，持续33秒,对随机3名敌人造成X伤害，最多5名水属性队友的DS伤害+X，持续3回合，且盟友的DRIVE量表+400
20568,初音,5星,水,,leader,15,15,,水属性盟友的TS最终伤害+15%（副本中追加10%）,
20448,回忆中的圣诞老人,5星,水,,auto,101,101,,对目标造成101自动攻击伤害,
20448,回忆中的圣诞老人,5星,水,,tap,385,385,2,造成385伤害（对木属性造成150加成伤害）,对随机2名敌人造成X伤害，对木属性敌人造成Y额外伤害
20448,回忆中的圣诞老人,5星,水,,slide,672,672,2,对随机2名敌人造成672伤害，有70%的几率造成冰冻（技能量表充能速度与充能量减少，并附加流血或中毒等减益），持续10秒,对2名敌人造成X伤害（优先：最高攻击力）的2连击，有92.8%的几率造成冰冻（技能量表充能速度与充能量减少，并附加流血或中毒等减益），持续10秒，及雪球炸弹
20448,回忆中的圣诞老人,5星,水,,drive,1875,1875,3,对随机2名敌人造成1875伤害，有90%的几率造成冰冻（技能量表充能速度与充能量减少，并附加流血或中毒等减益），持续16秒,对随机3名敌人造成X伤害，有90%的几率造成冰冻（技能量表充能速度与充能量减少，并附加流血或中毒等减益），持续16秒，且skill量表-45%
20448,回忆中的圣诞老人,5星,水,,leader,10,10,,水属性敌人的技能量表充能速度-10%,
20445,禁忌的夏娃,5星,火,,auto,113,747,,对目标造成113（747）自动攻击伤害,
20445,禁忌的夏娃,5星,火,,tap,485,3021,3051,对1名敌人（最低防御力）造成485（3021）伤害，对火属性目标造成250（755）加成伤害,对2名敌人（最低防御力）造成3051伤害，对火属性敌人造成905加成伤害
20445,禁忌的夏娃,5星,火,,slide,4495,4495,4695,对2名敌人造成4495伤害（优先：最低HP），并造成900加成伤害，造成中毒（每当目标行动或受到伤害时造成1532伤害），持续3回合,伊芙对3名敌人造成4695伤害（优先：最低HP）的2连击，并造成900加成伤害，造成中毒（每当目标行动或受到伤害时造成1244伤害，并在受到伤害时获得额外伤害），持续3回合
20445,禁忌的夏娃,5星,火,,drive,10,10,8931,【强化前】水属性队友的大招伤害+10%【强化后】水属性队友的大招最终伤害+15%,对全体敌人造成8931伤害，并赋予回复增益爆发（移除最后拥有的增益，并以X600系数造成基于该效果的伤害
20445,禁忌的夏娃,5星,火,,leader,15,15,,水属性队友的大招最终伤害+15%,
20418,阳光的嫦娥,5星,水,辅助型,auto,100,683,,对目标造成100（683）自动攻击伤害,
20418,阳光的嫦娥,5星,水,辅助型,tap,381,2517,2529,造成381（2517）伤害，有57.5%（87.9%）的几率充满随机1名队友的技能量表（自身除外）,造成2529伤害，有90.4%的几率充满自身以外2名盟友（正在充能skill）的skill的量表
20418,阳光的嫦娥,5星,水,辅助型,slide,663,3923,4023,对敌人造成663（3923）伤害，并使2名队友（最高攻击力优先）的技能量表充能量+40%（78%）且SS冷却-2秒，持续2回合,对随机2名敌人造成4023伤害，并使3名队友（最高攻击力优先）的技能量表充能量+83%，且SS冷却-2秒，持续2回合
20418,阳光的嫦娥,5星,水,辅助型,drive,6663,6663,6993,【强化前】对随机3名敌人造成6663伤害，有80%的几率造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续12秒，且1名队友的大招量表+400，持续12秒【强化后】对随机3名敌人（优先：充能skill）造成6993伤害，有80%的几率造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续12秒，队友的大招量表+400,对3名敌人（优先：充能skill中）造成6993伤害，有80%的几率造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续12秒，且1名队友的大招量表+400
20418,阳光的嫦娥,5星,水,辅助型,leader,15,15,,水属性队友的技能量表充能量+15%,
20417,优柔寡断的鲁薩尔卡,5星,水,,auto,96,96,,对目标造成96自动攻击伤害,
20417,优柔寡断的鲁薩尔卡,5星,水,,tap,2,2,3,为2名队友回复233HP（最低HP优先）,造成X伤害，为3名盟友回复XHP（优先最低HP）
20417,优柔寡断的鲁薩尔卡,5星,水,,slide,2,2,3,赋予2名队友不死（HP不会低于1），持续10秒，与持续回复4%+21HP（每秒1次，最低HP优先），持续8秒,赋予3名盟友不死（HP不会低于1）持续10秒，与持续恢复X%+XHP（每2秒1次）（优先最低HP），持续12秒
20417,优柔寡断的鲁薩尔卡,5星,水,,drive,3,3,4,为3名队友回复20%+90HP（最低HP优先），赋予不死（HP不会低于1），持续14秒,"为4名盟友（优先最低HP）回复X%+XHP,并赋予不死（HP不会低于1），持续14秒"
20417,优柔寡断的鲁薩尔卡,5星,水,,leader,15,15,,水属性盟友逇回复量（持续恢复、回复）+15%,
20414,疾走的玛尔斯,5星,水,,auto,92,92,,对目标造成92主动攻击伤害,
20414,疾走的玛尔斯,5星,水,,tap,314,2172,2185,造成314（2172）伤害，吸收26%伤（35%）害并转换为HP,对随机2名敌人造成2185伤害，吸收35%伤害并转换为自己的HP，并有95%几率赋予自身不死（HP不低于1），持续8秒
20414,疾走的玛尔斯,5星,水,,slide,573,3515,3615,造成573（3515）伤害，获得持续回复118（360）HP（每2秒1次），赋予全体队友屏障（在HP受影响前吸收+1200（1808）伤害），持续14秒,对随机2名敌人造成3615伤害，赋予5名水属性盟友（最低HP）持续回复360HP（每2秒1次），并赋予全体盟友屏障（在HP受影响前吸收2108伤害），持续14秒
20414,疾走的玛尔斯,5星,水,,drive,5276,5276,5606,【强化前】对随机3名敌人造成5276伤害，并赋予全体队友对敌人大招伤害的防御力+20%，持续15秒【强化后】对随机3名敌人造成5606伤害，并赋予全体队友对敌人大招伤害的防御力+20%，再赋予全体水属性盟友屏障（在HP受影响前吸收2500伤害），持续15秒,对随机3名敌人造成5606伤害，并赋予全体队友对敌人大招伤害的防御力+20%，再赋予全体水属性盟友屏障（在HP受影响前吸收2500伤害），持续15秒
20414,疾走的玛尔斯,5星,水,,leader,15,15,,水属性队友的TS伤害防御力+15%,
20306,蓝暗影奥尔加,5星,水,,auto,100,100,,对目标造成100自动攻击伤害,
20306,蓝暗影奥尔加,5星,水,,tap,375,375,3,造成375伤害，技能量表充能速度-20%，持续10秒,对随机3名敌人造成X伤害，目标skill量表充能速度-42.1%
20306,蓝暗影奥尔加,5星,水,,slide,600,600,3911,对随机2名敌人造成600伤害，有60%的几率造成沉默（无法使用技能并重置技能量表），持续5秒,对随机2名敌人造成3911伤害，有82.8%的几率造成沉默（无法使用技能并重置技能量表），持续6秒
20306,蓝暗影奥尔加,5星,水,,drive,1827,1827,7071,对随机3名敌人造成1827伤害，移除目标的技能量表45%，并使技能量表充能速度-45%，持续22秒,对随机3名敌人造成7071伤害，移除目标的技能量表50%，并使技能量表充能速度-50%，持续22秒
20306,蓝暗影奥尔加,5星,水,,leader,10,10,,人物评价:沉默龙老手都有熟练度水队缺输出P龙可以WB可上，RAid无用，主PVP而生，开服PVP霸榜（要是一年或者半年前S++），现在上位代替较多，主要队长技能减少10%速度，木伞上位队长后无队长的沉默龙消弱一半，PVP,
20277,做梦的那伊阿得斯,5星,水,,auto,99,99,,对目标造成99自动攻击伤害,
20277,做梦的那伊阿得斯,5星,水,,tap,365,365,2472,造成365伤害，随机一名队友的技能量表充能量+25%，持续10秒,造成2472伤害，随机一名队友的技能量表充能量+51.2%，持续2回合
20277,做梦的那伊阿得斯,5星,水,,slide,550,550,3,对随机2名敌人造成550伤害，技能量表充能速度-30%，持续2回合，并使随机3名队友的技能冷却-1秒，持续2回合,对随机3名敌人造成X伤害，技能量表充能速度-60.4%，持续2回合，并使随机5名队友的技能冷却-1秒，持续2回合
20277,做梦的那伊阿得斯,5星,水,,drive,20,20,6728,人物评价：减速卡，减少SScd大招全体加速（全体加速=20人）WB必上 目前 全体加速无可代替竞技场可减速流总体排球完爆，主WB卡,对随机3名敌人造成6728伤害，全体队友（自身除外）技能量表+30%且技能量表充能速度+30%，持续20秒
20277,做梦的那伊阿得斯,5星,水,,leader,10,10,,水属性队友的技能量表充能速度+10%,
20241,未知的桑纳托斯,5星,火,,auto,111,735,,对目标造成111（735）自动攻击伤害,
20241,未知的桑纳托斯,5星,火,,tap,436,2514,2927,给目标436（2514）伤害的4连击,给目标2927伤害的4连击，对中毒的敌人造成580加成伤害
20241,未知的桑纳托斯,5星,火,,slide,733,4284,2,对2名敌人造成733（4284）伤害（最高攻击力优先），造成中毒（每当目标行动时造成400（1344）伤害，且在受到伤害时造成额外伤害），持续4回合，如果目前是火属性则造成175（556）加成伤害,对2名敌人（优先：最高攻击力）造成X伤害的2连击，造成中毒（每当目标行动或受到伤害时，造成X伤害，并在受到伤害时获得额外伤害），持续4回合和X额外伤害
20241,未知的桑纳托斯,5星,火,,drive,1000,1000,8340,【强化前】水属性队友大招伤害+1000【强化后】水属性队友大招最终伤害+15%,对4名敌人造成8340伤害（优先最低HP），如果敌人有持续伤害减益，则对目标造成爆发（取消第1个减益，并造成与该效果相关的伤害）
20241,未知的桑纳托斯,5星,火,,leader,15,15,,水属性队友大招最终伤害+15%,
21415,镜之维多莉丝,4星,光,,auto,80,80,,对目标造成80自动攻击伤害,
21415,镜之维多莉丝,4星,光,,tap,298,298,2618,造成298伤害，回复量（持续回复、回复）-25%，持续8秒,对2名敌人造成2618伤害（最低HP优先），回复量（持续回复、回复）-67%，持续8秒
21415,镜之维多莉丝,4星,光,,slide,587,587,3720,对3名敌人造成587伤害（暗属性优先）与300无视防御伤害，获得反射（反射9%受到的伤害），持续15秒,对3名敌人造成3720伤害（暗属性优先）与880无视防御伤害，对暗属性敌人造成577额外伤害，获得反射（反射20.6%受到的伤害），持续15秒
21415,镜之维多莉丝,4星,光,,drive,1460,1460,7395,对3名敌人造成1460伤害（最低HP优先），造成流血（每2秒造成200伤害），持续10秒，有90%的几率禁止回复（吸血/HP吸收除外），持续14秒,对4名敌人造成7395伤害（最低HP优先），造成流血（每2秒造成200伤害），持续10秒，有90%的几率禁止回复（吸血/HP吸收除外），持续14秒
21415,镜之维多莉丝,4星,光,,leader,10,10,,光属性队友的TS最终伤害+10%,
21414,异界的梅林,4星,光,,auto,71,71,,对目标造成71自动攻击伤害,
21414,异界的梅林,4星,光,,tap,210,210,,造成210伤害，回复量（持续回复、回复）-40%，持续12秒,
21414,异界的梅林,4星,光,,slide,372,372,,造成372伤害，2名队友回复516HP，并持续回复140HP（2秒1次，最低HP优先），持续12秒,
21414,异界的梅林,4星,光,,drive,854,854,,对随机2名敌人造成854伤害，为3名队友持续回复110HP（每2秒1次，最低HP优先），持续18秒，若目标有会造成伤害的减益，额外回复50HP,
21414,异界的梅林,4星,光,,leader,40,40,,全体队友的持续回复量+40,
21450,束缚的伊丝塔,4星,光,,auto,73,73,,造成73自动攻击伤害,
21450,束缚的伊丝塔,4星,光,,tap,236,236,,造成236伤害，若目标为暗属性，则弱点防御力-3%，持续6秒,
21450,束缚的伊丝塔,4星,光,,slide,437,437,,对2名敌人（最高攻击力）造成437伤害，敏捷度-700，持续12秒,
21450,束缚的伊丝塔,4星,光,,drive,3,3,,对随机3名敌人遭横1149伤害，造成失明（攻击命中率35%减少），持续10秒,
21450,束缚的伊丝塔,4星,光,,leader,20,20,,暗属性敌人的暴击率-20%,
21434,花园的波摩纳,4星,光,,auto,70,70,,对目标造成70自动攻击伤害,
21434,花园的波摩纳,4星,光,,tap,205,205,,造成205伤害，2名队友的回复量（持续回复、回复）+30%（最低HP优先），持续12秒,
21434,花园的波摩纳,4星,光,,slide,3,3,,3名队友回复291HP，并持续回复101HP（2秒1次，最低HP优先），持续10秒,
21434,花园的波摩纳,4星,光,,drive,3,3,,为3名队友回复1100HP（最低HP优先）,
21434,花园的波摩纳,4星,光,,leader,50,50,,光属性队友的持续回复量+50,
21462,盛开的艾拉托,4星,光,,auto,73,73,,造成73自动攻击伤害,
21462,盛开的艾拉托,4星,光,,tap,230,230,,造成230伤害，有50%的几率为1名盟友移除沉默,
21462,盛开的艾拉托,4星,光,,slide,2,2,,为2名盟友持续回复60HP（每2秒1次）（优先：最低HP），持续16秒，并有70%的几率为2名盟友移除持续伤害，例如：流血或中毒,
21462,盛开的艾拉托,4星,光,,drive,1070,1070,,对随机2名敌人造成1070伤害，赋予2名盟友反射（反射10%受到的伤害）（优先：最低HP），持续20秒,
21462,盛开的艾拉托,4星,光,,leader,500,500,,全体盟友的最大HP+500,
21456,成功的勒达,4星,光,,auto,73,73,,造成73自动攻击伤害,
21456,成功的勒达,4星,光,,tap,229,229,2,造成229伤害，赋予随机1名盟友屏障（在HP受影响前吸收+250伤害），持续8秒,造成X伤害，赋予随机2名盟友屏障（在HP受影响前吸收+X伤害），持续8秒
21456,成功的勒达,4星,光,,slide,30,30,56.8,全体盟友持续回复量+30%，2名盟友持续回复60HP（2秒1次）（优先：最低HP），持续16秒,全体盟友持续回复量+56.8%，3名盟友持续回复324HP（2秒1次）（优先：最低HP），持续16秒
21456,成功的勒达,4星,光,,drive,1108,1108,5952,对随机2名敌人造成1108伤害，赋予2名盟友吸血（攻击时回复20%HP）（优先：最低HP），持续20秒,对随机3名敌人造成5952伤害，赋予3名盟友吸血（攻击时回复20%HP）（优先：最低HP），持续20秒
21456,成功的勒达,4星,光,,leader,10,10,,全体盟友的回复量（持续回复、回复）+10%,
21409,唱歌的芭丝特,4星,光,,auto,73,73,,对目标造成73自动攻击伤害,
21409,唱歌的芭丝特,4星,光,,tap,233,233,,造成233伤害，有60%的几率为1名队友移除混乱,
21409,唱歌的芭丝特,4星,光,,slide,446,446,,造成446伤害，为2名队友持续回复67HP（最低HP优先），持续16秒，且有70%几率移除2名队友的持续伤害减益,
21409,唱歌的芭丝特,4星,光,,drive,1098,1098,,对随机3名敌人造成1098伤害，为3名队友回复516HP（最低HP队友优先）,
21409,唱歌的芭丝特,4星,光,,leader,5,5,,光属性队友的弱点防御力+5%,
26565,批判的哥摩拉,4星,光,,auto,69,530,,对目标造成69（530）自动攻击伤害,
26565,批判的哥摩拉,4星,光,,tap,192,1530,,造成192（1530）伤害的2连击，并对1名敌人（最高攻击力优先）造成失明（减少攻击命中率20（35.9）%），持续6秒,
26565,批判的哥摩拉,4星,光,,slide,407,2818,,造成407（2818）伤害，赋予自身反射（反射12（19.4）%受到的伤害），持续14秒，且3名友军（自身除外）获得skill伤害防御力+12（23.7）%（在经过14秒或受到2次攻击后移除）,
26565,批判的哥摩拉,4星,光,,drive,906,4677,,对随机2名敌人造成906（4677）伤害，赋予随机5名队友反射（反射10%受到的伤害，持续15秒）,
26565,批判的哥摩拉,4星,光,,leader,10,10,,所有光属性队友的skill伤害防御力+10%,
21442,斗志高昂的海克力士,4星,光,,auto,68,68,,造成68自动攻击伤害,
21442,斗志高昂的海克力士,4星,光,,tap,206,206,,造成206伤害，获得激怒效果（雷击最多250%所受伤害并一次回击）,
21442,斗志高昂的海克力士,4星,光,,slide,388,388,,造成388伤害，全体盟友Drive Skill伤害防御力+15%，并获得挑拨（有84%的几率发动），持续10秒,
21442,斗志高昂的海克力士,4星,光,,drive,797,797,,对随机2名敌人造成797伤害，赋予包含自身在内的最多3名盟友（优先：最低HP）Skill伤害防御力+20%，持续16秒，若施法者的HP最低，只会赋予2名盟友Skill伤害防御力,
21442,斗志高昂的海克力士,4星,光,,leader,800,800,,光属性盟友的最大HP+800,
21430,战士芙丽嘉,4星,光,,auto,68,68,,对目标造成68自动攻击伤害,
21430,战士芙丽嘉,4星,光,,tap,194,194,,造成194伤害，获得防御力+530，持续10秒,
21430,战士芙丽嘉,4星,光,,slide,357,357,,造成357伤害，获得屏障（在HP受影响前吸收+1000伤害）与挑衅（有84%的几率发动），持续10秒,
21430,战士芙丽嘉,4星,光,,drive,820,820,,对随机2名敌人造成820伤害，获得激怒（累积最多100%所受伤害并一次回击）,
21430,战士芙丽嘉,4星,光,,leader,10,10,,光属性队友的回避率+10%,
21427,决战的提泰妮亚,4星,光,,auto,81,81,,对目标造成81自动攻击伤害,
21427,决战的提泰妮亚,4星,光,,tap,300,300,,对1名敌人造成300伤害（最低HP优先），对暗属性目标造成100加成伤害,
21427,决战的提泰妮亚,4星,光,,slide,1,1,,对1名敌人造成440加成航海的3连击（暗属性优先），获得反射（反射7%受到的伤害），持续15秒,
21427,决战的提泰妮亚,4星,光,,drive,1324,1324,,对随机4名敌人造成1324伤害，有90%的机会禁止回复（吸血/HP吸收除外），持续10秒,
21427,决战的提泰妮亚,4星,光,,leader,400,400,,光属性队友的敏捷度+400,
21428,流浪的少女侦探,4星,光,,auto,80,80,,对目标造成80自动攻击伤害,
21428,流浪的少女侦探,4星,光,,tap,295,295,,对1名敌人造成295伤害（最低HP优先），对暗属性目标造成100加成伤害,
21428,流浪的少女侦探,4星,光,,slide,572,572,,对3名敌人造成572伤害（最低HP优先），回复量（持续回复、回复）-25%，持续12秒,
21428,流浪的少女侦探,4星,光,,drive,1409,1409,,对随机4名敌人造成1409伤害，并造成流血（每2秒造成160伤害），持续10秒,
21428,流浪的少女侦探,4星,光,,leader,500,500,,光属性队友的攻击力+500,
21436,巧手的卡尔克斯,4星,光,,auto,80,80,,造成80自动攻击伤害,
21436,巧手的卡尔克斯,4星,光,,tap,278,278,,改目标278伤害的3连击,
21436,巧手的卡尔克斯,4星,光,,slide,507,507,,对2名敌人造成507伤害（优先：最低HP），回复量（持续回复、回复）-25%，持续14秒,
21436,巧手的卡尔克斯,4星,光,,drive,1406,1406,,对随机3名敌人造成1406伤害，造成流血（每2秒造成160伤害），持续8秒,
21436,巧手的卡尔克斯,4星,光,,leader,40,40,,光属性盟友的自动攻击伤害+40,
21441,欣喜的厄俄斯,4星,光,,auto,80,80,,造成80自动攻击伤害,
21441,欣喜的厄俄斯,4星,光,,tap,293,293,,对1名敌人造成293伤害（优先：最低HP），对暗属性目标造成100加成伤害,
21441,欣喜的厄俄斯,4星,光,,slide,1,1,,对1名敌人造成483加成伤害的2连击（优先：暗属性），获得反射（反射7%受到的伤害），持续15秒,
21441,欣喜的厄俄斯,4星,光,,drive,1417,1417,,对3名敌人造成1417伤害（优先：最低HP）,
21441,欣喜的厄俄斯,4星,光,,leader,400,400,,光属性盟友的敏捷度+400,
89791,暗夜祭泰风,4星,暗,辅助型,auto,73,566,,对目标造成73（566）自动攻击伤害,
89791,暗夜祭泰风,4星,暗,辅助型,tap,233,2161,2169,造成233（2161）伤害，1名队友（最高攻击力优先）暴击率+30（41）%，持续10秒,造成2169伤害，2名队友（最高攻击力优先）暴击率+41%，持续10秒
89791,暗夜祭泰风,4星,暗,辅助型,slide,448,3134,3184,对随机2名敌人造成448（3134）伤害，赋予2名盟友（优先：最低HP）敏捷度+800（1215），及屏障【在HP受影响前，吸收+1000（1608）所有敌方攻击伤害，无法与减益屏障同时启用】，持续14秒,对随机2名敌人造成3184伤害，赋予3名盟友（优先：最低HP）敏捷度+35.8%，及屏障（在HP受影响前，吸收+1808所有敌方攻击伤害，无法与减益屏障同时启用），持续14秒
89791,暗夜祭泰风,4星,暗,辅助型,drive,1120,5846,6066,对随机3名敌人造成1120（5846）伤害，赋予3名盟友（优先：最低HP）屏障（在HP受影响前，吸收+1500所有敌方攻击伤害，无法与减益屏障同时启用），持续16秒,对随机3名敌人造成6066伤害，赋予3名盟友（优先：最低HP）屏障（在HP受影响前，吸收+1500所有敌方攻击伤害，无法与减益屏障同时启用），及3名队友（最高攻击力优先）暴击率+50%，持续16秒
89791,暗夜祭泰风,4星,暗,辅助型,leader,1500,1500,,暗属性队友的最大HP+1500,
21429,暗夜的阿提蜜丝,4星,暗,,auto,81,81,,对目标造成81自动攻击伤害,
21429,暗夜的阿提蜜丝,4星,暗,,tap,300,300,,造成300伤害，获得暴击率+25%，持续10秒,
21429,暗夜的阿提蜜丝,4星,暗,,slide,439,439,,给目标439伤害的3连击（500无视防御伤害）,
21429,暗夜的阿提蜜丝,4星,暗,,drive,1433,1433,,对随机3名敌人造成1433伤害，造成流血（每2秒造成160伤害），持续8秒,
21429,暗夜的阿提蜜丝,4星,暗,,leader,500,500,,暗属性队友的攻击力+500,
21416,沉默的厄洛斯,4星,暗,,auto,71,71,,对目标造成71自动攻击伤害,
21416,沉默的厄洛斯,4星,暗,,tap,206,206,,造成206伤害，有50%的机会移除敌人的回复增益（持续回复、吸血、增加的回复量）,
21416,沉默的厄洛斯,4星,暗,,slide,378,378,,对随机2名敌人造成378伤害，2名队友（最低HP优先），每个持续回复167HP（每2秒1次）,
21416,沉默的厄洛斯,4星,暗,,drive,3,3,,3名队友（最低HP优先）回复1000HP，如果是暗属性则额外回复200HP,
21416,沉默的厄洛斯,4星,暗,,leader,50,50,,暗属性队友的持续回复量+50,
26564,浑沌的海卓拉,4星,暗,,auto,74,573,,对目标造成74（573）自动攻击伤害,
26564,浑沌的海卓拉,4星,暗,,tap,244,2222,,造成244（2222）伤害，目标的攻击力-10（19.7）%，持续10秒,
26564,浑沌的海卓拉,4星,暗,,slide,519,3266,,对随机2名敌人造成519（3266）伤害，减益回避率-10（19）%，持续12秒,
26564,浑沌的海卓拉,4星,暗,,drive,1201,6166,,对随机2名敌人造成1201（6166）伤害，攻击力-30%和减益回避率-20%，持续16秒,
26564,浑沌的海卓拉,4星,暗,,leader,8,8,,全体敌人的减益回避率-8%,
21440,黎明普西芬尼,4星,光,,auto,74,74,,对目标造成74自动攻击伤害（自动）,
21440,黎明普西芬尼,4星,光,,tap,240,240,,造成240伤害，目标的暴击率-25%，持续9秒,
21440,黎明普西芬尼,4星,光,,slide,441,441,,对2名敌人造成441伤害（优先：最高攻击力），攻击力-800和弱点防御力-3%，持续12秒,
21440,黎明普西芬尼,4星,光,,drive,1162,1162,,对随机2名敌人造成1162伤害，随机2名敌人的攻击力-30%与弱点防御力-20%（优先：光属性），持续16秒,
21440,黎明普西芬尼,4星,光,,leader,10,10,,全体敌人的攻击力-10%,
21420,忧郁的尼曼,4星,暗,,auto,74,74,,对目标造成74自动攻击伤害,
21420,忧郁的尼曼,4星,暗,,tap,243,243,,对1名敌人（最高攻击力）造成243伤害，攻击力-10%，持续6秒,
21420,忧郁的尼曼,4星,暗,,slide,518,518,,对2名敌人造成518伤害（最高攻击力优先），且攻击力-700和暴击率-25%，持续12秒,
21420,忧郁的尼曼,4星,暗,,drive,1355,1355,,对2名敌人（最高攻击力）造成1355伤害，敌人的大招量表-5%与攻击力-30%，持续16秒,
21420,忧郁的尼曼,4星,暗,,leader,15,15,,全体敌人的攻击力-15%,
21417,无聊的墨尔波墨涅,4星,暗,,auto,73,73,,对目标造成73自动攻击伤害,
21417,无聊的墨尔波墨涅,4星,暗,,tap,233,233,1,造成233伤害，随机1名队友暴击率+30%，持续10秒,造成X伤害，随机1名队友（最高攻击力优先）暴击率+X%，持续10秒
21417,无聊的墨尔波墨涅,4星,暗,,slide,2,2,2557,2名队友的暴击率+30%与暴击伤害+25%（最高攻击力优先），持续16秒,造成2557伤害，2名队友的暴击率+59.4%与暴击伤害+68.7%（最高攻击力优先），持续16秒
21417,无聊的墨尔波墨涅,4星,暗,,drive,1119,1119,6061,对随机2名敌人造成1119伤害，2名队友（最高攻击力优先）+25%技能伤害，持续16秒，有75%几率随机造成1名敌人混乱，持续10秒,对随机2名敌人造成6061伤害，2名队友（最高攻击力优先）+25%技能伤害，持续16秒，有75%几率随机造成混乱，持续10秒
21417,无聊的墨尔波墨涅,4星,暗,,leader,12,12,,全体队友的暴击率+12%,
22728,做梦的未知者,4星,暗,,auto,71,545,,对目标造成71（545）自动攻击伤害,
22728,做梦的未知者,4星,暗,,tap,206,1995,,造成206（1995）伤害，为1名最低HP的队友回复218（1039）HP,
22728,做梦的未知者,4星,暗,,slide,379,2972,,造成379（2972）伤害，为2名最低HP的队友回复866（1934）HP，减益回避率+15%（+21.9%），持续12秒,
22728,做梦的未知者,4星,暗,,drive,854,5112,,对随机2名敌人造成854（5112）伤害，有80%的几率为3名队友移除1项减益，为3名最低HP的队友回复1102（1458）HP,
22728,做梦的未知者,4星,暗,,leader,8,8,,暗属性队友的减益回避率+8%,
