content_id,name,rarity,element,role,path,cp_init,hp_init,atk_init,def_init,agl_init,crt_init,cp_max,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text
94887,顿悟的妮可,5星,水,干扰型,图鉴资料 / 水 / 顿悟的妮可,,,,,,,,,,,,,对目标造成103（696）自动攻击伤害,对1名敌人造成407（2622）伤害（攻击型优先），并造成skill量表爆发【重置skill量表，并依删除的skill量表比例，造成500（1500）加成伤害】,对2名敌人造成2647伤害（攻击型优先），并造成skill量表爆发（重置skill量表，并依删除的skill量表比例，造成1105加成伤害）,对2名敌人造成723（4079）伤害（优先：skill量表充能中）和雪球炸弹【700（1700）伤害及在10秒内重置skill】，有70（92.8）%的概率造成冰冻（skill量表冲能量减少，持续伤害减益伤害增加），持续14秒，并在PVP中对2名敌人造成中毒【每当目标行动时，附加500（1444）伤害，并在受到伤害时附加加成伤害】，持续2回合,对3名敌人造成4179伤害（优先：skill量表充能中）和雪球炸弹（2200伤害及在10秒内重置skill），有92.8%的概率造成冰冻（skill量表冲能量减少，持续伤害减益伤害增加），持续14秒，并在PVP中对3名敌人造成中毒（每当目标行动时，附加1444伤害，并在受到伤害时附加加成伤害），持续2回合,对3名敌人造成2138（7384）伤害（优先：攻击型），skill量表爆发（重置skill量表，并依删除的skill量表比例，造成1500加成伤害），和雪球炸弹（1500伤害及在10秒内重置技能）,对3名敌人造成7714伤害（优先：攻击型），skill量表爆发（重置skill量表，并依删除的skill量表比例，造成2500加成伤害），和雪球炸弹（2000伤害及在10秒内重置技能）,全体敌人的SS冷却时间+1秒
89315,追击者卡西亚,5星,火,攻击型,图鉴资料 / 水 / 追击者卡西亚,,,,,,,,,,,,,造成114（751）自动攻击伤害,造成497（3057）伤害。对象为世界王时，自身获得呐喊【攻击力+15（35.1）%，最多量加3次】，持续2回合,对随机2名敌人造成3117伤害。对象为世界王时，自身获得呐喊（攻击力+45.1%，最多量加3次），持续3回合,对随机3名敌人造成716/155%（4773/202.2%）伤害。对象为世界王时，对火属性敌人造成1900（3005）无视防御伤害,对随机3名敌人造成4962/210.2%伤害。若目标为火属性则造成3305无视防御伤害,对随机4名敌人造成2659（8615）伤害，若目标为火属性则造成800无视防御伤害,对随机4名敌人造成9275伤害，若目标为火属性则造成1300无视防御伤害,水属性盟友的SS伤害+15%（对象为世界王时，水属性盟友的SS冷却时间-1秒）
87905,吞食的普洛瑟罗,5星,火,攻击型,图鉴资料 / 水 / 吞食的普洛瑟罗,,,,,,,,,,,,,对目标造成114（751）自动攻击伤害,对1名敌人造成495（3055）伤害（最低HP），有75（95.8）%的机率赋予自身直击（无视目标的忍耐状态），持续15秒,对1名敌人造成3155伤害（最低HP），有95.8%的机率赋予自身直击（无视目标的忍耐状态），持续2回合,对1名敌人造成961（4625）伤害的3连击（优先：有保护增益），对火属性目标造成400（1603）加成伤害。PvP中，对敌人造成水球效果【被攻击时造成300（1300）伤害，如果被攻击2次或经过10秒钟，则移除效果并重置Skill量表】,对1名敌人造成4825伤害的4连击（优先：有保护增益），对火属性目标造成1603加成伤害。PvP中，对敌人造成水球效果（被攻击时造成1500伤害，如果被攻击2次或经过10秒钟，则移除效果并重置Skill量表）,对4名敌人造成2604（8529）伤害（最低HP）,对4名敌人造成9189伤害，并对有减益的敌人造成500加成伤害,水属性队友的攻击力+18%
86650,亡命者哈比,5星,水,干扰型,图鉴资料 / 水 / 亡命者哈比,,,,,,,,,,,,,对目标造成102（691）自动攻击伤害,对随机1名敌人造成398（2584）伤害，2名敌人（最高攻击力）的skill量表-18（40.8）%,对随机2名敌人（最高攻击力优先）造成2609伤害，2名敌人（最高攻击力）的skill量表-40.8%，及如果目标在冷却，冷却时间+1,对2名敌人（最低HP）造成690（4011）伤害，造成烙印【每4秒造成（目标增益数+1）*105（250）的持续伤害，最多6个增益（最终倍数为7）】及增益吸取【从目标吸取1个增益，队友的drive量表增加+50（63）】，持续20秒,对3名敌人（最低HP）造成4111伤害，造成烙印【每4秒造成（目标增益数+1）*300的持续伤害，最多6个增益（最终倍数为7）】及增益吸取（从目标吸取1个增益，队友的drive量表增加+63），持续20秒,对随机3名敌人造成2065（7194）伤害，有80%的几率造成沉默（无法使用技能并重设skill量表），持续5秒,对随机3名敌人造成7524伤害，有85%的几率造成沉默（无法使用技能并重设skill量表），持续5秒,全体敌人的skill量表充能量-15%（PVP中，敌人的SS冷却时间+1）
85353,灭谛尼尔提,5星,水,辅助型,图鉴资料 / 水 / 灭谛尼尔提,,,,,,,,,,,,,对目标造成101（687）自动攻击伤害,造成394（2550）伤害，有80.1%的机率移除2名盟友（最高攻击力）的诱惑,造成2575伤害，有85.1%的几率使2名盟友（最高攻力）的诱惑无效，持续8秒,对随机2名敌人造成718（4003）伤害，2名水属性盟友（最高攻力）减益无效（14秒后或是受到1次减益后取消），并且2名盟友（最低HP）最大HP+1600（2360），持续16秒。在副本中，赋予2名水性盟友（最高攻击力）双刃剑【攻撃力上升和防御力下降80（125.2）%】,对随机2名敌人造成4053伤害，2名水属性盟友（最高攻击力）减益无效（14秒后或是受到1次减益后取消），并且2名盟友（最低HP）最大HP+2360，持续16秒。在副本中，赋予3名水属性盟友（最高攻击力）双刃剑（攻击力上升和防御力下降140.2%）,对随机3名敌人造成1858（6824）伤害，无效化5名随机盟友的减益（14秒后或是受到1次减益攻击后取消）,对随机3名敌人造成7154伤害，无效化5名随机盟友的减益（14秒后或是受到2次减益攻击后取消）,水属性盟友的攻击力+18%（副本中追加攻击力+20%）
81550,热忱墨丘利,5星,火,干扰型,图鉴资料 / 水 / 热忱墨丘利,,,,,,,,,,,,,对目标造成103（694）自动攻击伤害,造成403（2608）伤害，减益回避率-10（19）%，持续10秒,对随机2名敌人造成2633伤害，减益回避率-27.5%，持续12秒,对随机2名敌人造成708（4052）伤害，回避率-15（30.6）%和攻击力-25（40.9）%，持续12秒。对象为世界王时，火属性敌人的弱点防御力-50（100.4）%，持续12秒,对随机3名敌人造成4152伤害，回避率-30.6%和攻击力-40.9%，持续12秒。对象为世界王时，弱点防御力-125.4%，持续16秒,对随机3名敌人造成2103（7298）伤害，所有skill防御力-50%，持续16秒。对象为世界王时，攻击力-40%，持续16秒,对随机3名敌人造成7628伤害，所有skill防御力-50%及攻击力-40%，持续16秒,火属性敌人的回避率-15%（若对象为世界王，则追加弱点防御力-20%）
72729,炼金术师玛土撒拉,5星,水,干扰型,图鉴资料 / 水 / 炼金术师玛土撒拉,,,,,,,,,,,,,对目标造成102（691）自动攻击伤害,造成398(2584)伤害， DS伤害防御力-20(58)%，持续10秒,对随机2名敌人造成2609伤害， DS伤害防御力-63%，持续12秒,对随机2名敌人（防御型优先）造成690（4014）伤害，skill量表-35（66.1）%，并造成雪球炸弹【700（1700）伤害，并在10秒后重置skill量表】,对随机3名敌人（防御型优先）造成4114伤害，skill量表-66.1%，并造成雪球炸弹（2200伤害，并在10秒后重置skill量表）。在PVP中，skill量表充能速度-50.4%，持续12秒,对随机3名敌人造成2065（7198）伤害，drive量表-15%，并有80%的几率造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续4秒,对3名敌人（防御型优先）造成7528伤害，drive量表-15%，并有85%的几率造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续4秒,火属性敌人的drive量表充能量-15%
71695,驱魔师毗卢婆,5星,火,攻击型,图鉴资料 / 水 / 驱魔师毗卢婆,,,,,,,,,,,,,对目标造成114（751）自动攻击伤害,对随机3名敌人造成500（3060）伤害，造成500（1032）无视防御伤害且对火属性敌人造成400（905）加成伤害，在副本中，如果自身拥有时间系增益则对火属性敌人造成50000（102100）固定伤害,对随机4名敌人造成3120伤害，造成1182无视防御伤害且对火属性敌人造成905加成伤害，在副本中，如果自身拥有时间系增益则对火属性敌人造成202100固定伤害,对1名敌人（优先：火属性）造成1011（4675）伤害的3连击，对火性敌人造成900（2303）无视防御伤害，在副本中，有70（90.1）%的机率赋予自身时间扭曲（移除目标全部的时间系减益，Skill量表充能速度+40%），持续2回合,对1名敌人（优先：火属性）造成4875伤害的4连击，对火性敌人造成2303无视防御伤害，有95.1%的机率赋予自身时间扭曲（移除目标全部的时间系减益，Skill量表充能速度+40%），持续2回合,对全体敌人造成2604（8529）伤害,对全体敌人造成9189伤害，有90%机率赋予自身时间扭曲（移除目标全部的时间系减益，Skill量表充能速度+40%），持续3回合,水属性队友的skill量表充能量+15%（副本中：追加skill冷却时间-2）
70400,可爱的欧洛斯,5星,水,治疗型,图鉴资料 / 水 / 可爱的欧洛斯,,,,,,,,,,,,,对目标造成96（662）自动攻击伤害,造成342（2347）伤害，并赋予2名盟友（优先：最低HP）屏障【在HP受影响前，吸收+900（1508）所有敌方攻击伤害】，持续10秒，及持续回复量+35（57.1）%，持续20秒,造成2347伤害，并赋予3名盟友（优先：最低HP）屏障+1508，持续10秒，及持续回复量+57.1%，持续20秒,造成542（3719）伤害，2名盟友（优先：最低HP）持续回复3.1（4.3）%+22（114）HP，持续14秒，并有70（90.1）%机率使3名水属性盟友（最低HP）的弱化减益无效,造成3719伤害，3名盟友（优先：最低HP）持续回复4.8%+114HP（每2秒1次），持续14秒，并有95.1%机率使3名水属性盟友（最低HP）的弱化减益无效,对随机2名敌人造成1604（6078）伤害，为3名盟友（优先：最低HP）回复1953（2583）HP，移除减益,对随机2名敌人造成6078伤害，为4名盟友（优先：最低HP）回复2583HP，移除减益,水属性盟友SS冷却时间-1秒（在PvP中，全体盟友减益持续时间-40%）
70401,冰刃尤弥尔,5星,水,防御型,图鉴资料 / 水 / 冰刃尤弥尔,,,,,,,,,,,,,对目标造成93（644）自动攻击伤害,造成326（2212）伤害，赋予自身无敌（无视所有攻击及减益效果），持续3秒,造成2237伤害，赋予自身无敌（无视所有攻击及减益效果），持续4秒，及在PvP中赋予自身SS伤害防御力+37.6%，持续10秒,对随机2名敌人造成633（3618）伤害，赋予自身挑衅（有90%的机率发动）和反射【反射30（45）%受到的伤害】，持续12秒,对随机2名敌人造成3718伤害，赋予自身挑衅（有90%的机率发动）和反射（反射55%受到的伤害），持续12秒,对随机3名敌人造成1591（5553）伤害，赋予3名盟友（优先：最低HP）反射（反射45%受到的伤害）及SS伤害防御力+45%，持续20秒,对随机3名敌人造成5883伤害，赋予5名盟友（优先：最低HP）反射（反射45%受到的伤害）及SS伤害防御力+45%，持续20秒,水属性盟友的SS伤害防御力+15%（PVP中追加+10%）
69334,不安的塞尔凯特,5星,水,攻击型,图鉴资料 / 水 / 不安的塞尔凯特,,,,,,,,,,,,,对目标造成113（747）自动攻击伤害,对1名敌人（优先：最低HP）造成492（3030）伤害，如果目标有保护增益，有70（90.1）%机率无效化保护增益，持续8秒,对1名敌人（优先：最低HP）造成3090伤害，如果目标有保护增益，有90.1%机率无效化保护增益，持续10秒,对1名敌人（优先：受到减益）造成981（4624）伤害的3连击和400（1603）加成伤害，对2名敌人（优先：最低HP）造成中毒【每当目标行动时，造成700（1644）伤害，并在受到伤害时获得加成伤害】，持续3回,对1名敌人（优先：受到减益）造成4824伤害的4连击和1753加成伤害，对2名敌人（优先：最低HP）造成中毒【每当目标行动时，造成1644伤害，并在受到伤害时获得加成伤害】，持续3回,对随机4名敌人造成2540（8399）伤害，有80%的几率移除1个增益,对全体敌人造成9059伤害，有80%的几率移除1个增益,水属性队友的SS最终伤害+18%
68053,活泼的帕赫特,5星,水,防御型,图鉴资料 / 水 / 活泼的帕赫特,,,,,,,,,,,,,对目标造成93（643）自动攻击伤害,造成322（2205）伤害，赋予3名水属性队友（最低HP优先）秘疗【每次单位行动或收到攻击时，自身回复200（807）HP】，持续12秒,造成2230伤害，赋予5名水属性队友（最低HP优先）秘疗（每次单位行动或收到攻击时，自身回复907HP），持续16秒,造成605（3579）伤害，赋予3名水属性盟友(最低HP)冰盾【受到攻击时，防御力+35（51.6）%且攻击者的Skill量表充能速度-20（50.4）%，持续8秒】，持续14秒，且3名队友（最高HP）最大HP+1400（2160），持14秒,造成3679伤害，赋予5名水属性盟友(最低HP)冰盾（受到攻击时，防御力+51.6%且攻击者的Skill量表充能速度-50.4%，持续8秒），持续14秒，且3名队友（最高HP）最大HP+2160），持14秒。在PVP中，赋予3名队友（最低HP）忍耐（在经过20秒或受到4次攻击后移除）,对随机3名敌人造成1532（5446）伤害，赋予自身挑衅(有98%的机率发动)和冰盾(受到攻击时，防御力+45%且攻击者的Skill量表充能速度-40%，持续8秒) ，持续16秒,对随机3名敌人造成5776伤害，赋予自身挑衅(有98%的机率发动)和冰盾(受到攻击时，防御力+45%且攻击者的Skill量表充能速度-40%，持续8秒) ，持续16秒。在PVP中，赋予自身秘疗（每次单位行动或收到攻击时，自身回复500HP）,水属性队友的SS伤害防御力+20%
66528,闪亮娜普图,5星,水,防御型,图鉴资料 / 水 / 闪亮娜普图,,,,,,,,,,,,,对目标造成93（643）自动攻击伤害,造成324（2206）伤害，有70（90.1）%的几率使1名队友（最高防御力）的弱化减益无效，持续8秒,造成2231伤害，有90.1%的几率使2名队友（最高防御力）的弱化减益无效，持续10秒,造成619（3597）伤害，赋予自身挑衅（有90%的几率发动）和冰盾（受到攻击时，防御力+40（56.6）%且攻击者的skill量表充能速度-20（50.4）%，持续8秒），持续12秒。PVP中，有70（90.1）%几率使3名水属性盟友的弱化减益无效，持续14秒,造成3697伤害，赋予自身挑衅（有90%的几率发动），持续12秒，和冰盾（受到攻击时，防御力+61.6%且攻击者的skill量表充能速度-50.4%，持续8秒），持续14秒。PVP中，有90.1%几率使3名水属性盟友的弱化减益无效，持续14秒,对随机3名敌人造成1562（5503）伤害，赋予3名水属性队友冰盾（受到攻击时，防御力+40%且攻击者的skill量表充能速度-40%，持续8秒），持续16秒。PVP中，有100%几率使5名水属性盟友的弱化减益无效，持续16秒,对随机3名敌人造成5833伤害，赋予5名水属性队友冰盾（受到攻击时，防御力+40%且攻击者的skill量表充能速度-40%，持续8秒），持续16秒。PVP中，有100%几率使5名水属性盟友的弱化减益无效，持续16秒,水属性盟友的防御力+15%
62507,善良的里欧,5星,水,辅助型,图鉴资料 / 水 / 善良的里欧,,,,,,,,,,,,,对目标造成101（687）自动攻击伤害,造成392（2552）伤害，自身除外的2名水属性队友skill量表+18（40.8）%，并有60（75.2）%几率为2名流血中的盟友净化（将流血转为持续回复）,造成2577伤害，自身除外的3名水属性队友skill量表+40.8%，并有80.2%几率为3名流血中的盟友净化（将流血转为持续回复）,造成719（4007）伤害，3名水属性盟友（最高攻击力）的skill量表充能量+40（74.5）%及弱点skill最终伤害+25（60.3）%，持续2回合。在副本中，赋予3名盟友（最低HP优先）屏障+1800（2249），持续16秒,对随机2名敌人造成4107伤害，3名水属性盟友（最高攻击力）的skill量表充能量+79.5%及弱点skill最终伤害+75.3%，持续3回合。在副本中，赋予3名盟友（最低HP优先）屏障+2549，持续16秒,对随机3名敌人造成1859（6830）伤害，赋予3名盟友屏障（最低HP）+2000，持续16秒。在副本中，1名水属性盟友（最高攻击力）的TS最终伤害+80%，持续20秒,对随机3名敌人造成7160伤害，赋予4名盟友屏障（最低HP）+2000，持续16秒。在副本中，1名水属性盟友（最高攻击力）的TS最终伤害+80%，持续20秒,水属性盟友的弱点SKill最终伤害+15%（副本中：追加弱点skill最终伤害+15%）
61198,冻原吉尔丁,5星,水,辅助型,图鉴资料 / 水 / 冻原吉尔丁,,,,,,,,,,,,,对目标造成101（686）自动攻击伤害,造成389（2538）伤害，有70（90.1）%机率使2名盟友(优先:晕眩中或重击中)的晕眩或重击无效,"造成X伤害，有95.1%机率无效2名盟友(优先:晕眩中或重击中)的晕眩或重击,持续10秒",造成704（3983）伤害，3名水性盟友(最高攻击力）的Skill量表充能量+40（74.5）%和攻击力+15（45.4）%，持续16秒。对象为世界王时：后排的5名水靥性盟友(优先:最高攻击力)Skill伤害+20（34.5）%,造成X伤害，5名水性盟友(最高攻击力）的Skill量表充能量+74.5%和攻击力+60.4%，持续16秒。对象为世界王时：后排的5名水靥性盟友(优先:最高攻击力)Skill伤害+49.5%,对随机3名敌人造成1828（6772）伤害，5名水属性盟友(优先最高攻击力)的Tap Skill伤害+50%，持续20秒。对象为世界王时：赋予后排的5名水属性盟友攻击态势(优先:最高攻击力)(只有此状态的Child能在Fever模式中使用Fever攻击),对随机3名敌人造成X伤害，5名水属性盟友(优先最高攻击力)的Tap Skill伤害+50%，持续20秒。对象为世界王时：赋予后排的3名水属性盟友攻击态势(优先:最高攻击力)(只有此状态的Child能在Fever模式中使用Fever攻击),水属性队友的tap skill最终伤害+12%（对象为世界王时，追加水属性盟友的skill量表充能量+15%）
50291,正义之花玛弗德特,5星,火,,图鉴资料 / 水 / 正义之花玛弗德特,2240,1766,1353,676,739,806,,,,,,,对目标造成114（751）自动攻击伤害,对随机2名敌人造成500（3060）伤害，有70（95.6）%机率造成禁止回复(特定效果除外)，持8秒。对象为世界王时，自身有70（90.1）%机率获得觉醒(暴击伤害增加30%，并根据增益数增加Slide Skill伤害)，持续15秒,对随机2名敌人造成3115伤害，有95.6%机率造成禁止回复(特定效果除外)，持8秒。对象为世界王时，自身有95.1%机率获得觉醒(暴击伤害增加30%，并根据增益数增加Slide Skill伤害)，持续2回合,对2名敌人(优先：受到减益)造成1011（4675）伤害的2连击，以及305（806）加成伤害，对火属性敌人造成600（1505）无视防御伤害,对2名敌人(优先：受到减益)造成4875伤害的3连击，以及956加成伤害，对火属性敌人造成1655无视防御伤害,对随机4名敌人造成2606（8540）伤害,对随机4名敌人造成9200伤害，有80%机率造成禁止回复(吸血/HP吸收除外)，持16秒,队长技 U
52603,逃亡缇丝贝,5星,水,,图鉴资料 / 水 / 逃亡缇丝贝,2219,2248,1033,819,766,888,,,,,,,对目标造成101（686）自动攻击伤害,造成388（2538）伤害，1名盟友(优先:最高攻力）的Skill量表充能量+30（64.5）%，持绩20秒，减益无效(10秒后或是受到1次减益攻击后取消),造成2553伤害，1名盟友(优先:最高攻力）的Skill量表充能量64.5%，持绩20秒，减益无效(20秒后或是受到1次减益后取消),造造成4033伤害，2名盟友(优先:充能Skiil中)的Skill量表66.1%，并赋予 slide Skill冷却时问-2秒，持续16秒。 PvP期间，赋予最低HP的2名盟友不死(HP不会低于1)，持续10秒,造成4083伤害，3名盟友(优先:充能Skill中)的Skill量表66.1%，并赋予 slide Skill冷却时问-2秒，持续2回合。 PvP期间，赋予最低HP的2名盟友不死(HP不会低于1)，持续10秒,提升点火等级LV8（DS）,对随机3名敌人造成7102伤害，3名盟友（优先：最高攻击力）的skill量表充能量+75%，持续2回合，以及Drive量表+500,所有盟友的skill量表充能速度+15%（PVP期间，水属性盟友的skill量表充能速度+10%）
45490,神射手比利,5星,水,,图鉴资料 / 水 / 神射手比利,2212,2062,1062,819,784,940,,,,,,,对目标造成102（691）自动攻击伤害,造成396（2583）伤害，skill量表-30（60.4）%,对2名敌人(优先：Skill充能中)造成0000伤害，skill量表-60.4%,对2名敌人造成677（3997）伤害(优先：最低HP)，600（1056）无视防御防害，并造成水蛇(Skil量表充能量-40%，并在受水属性敌人攻击时，500（1605）伤害(伤害量依减益目标类型变化)，持续12秒,对3名敌人(优先：最低HP)造成0000伤害，1056无视防御防害，并造成水蛇(Skill量表充能量-40%，并在受水属性敌人攻击时，0000伤害(伤害量依减益目标类型变化))，敏捷-22%，持续12秒,提升点火等级LV8（DS）,对3名敌人(优先：最低HP)造成0000伤害，禁止回复和潮浪(每有一个水属性盟友，增加800加成伤害，最多10名)，持续16秒,火属性敌人的skill量表充能量-15%
42012,舞者莎乐美,5星,水,,图鉴资料 / 水 / 舞者莎乐美,2211,1760,1334,667,726,784,8990,6813,3406,3708,4004,,对目标造成113（747）自动攻击伤害,对1名敌人造成456（2992）伤害的2连击（中毒优先）,对1名敌人（中毒优先）造成000伤害的3连击，对中毒的敌人造成000加成伤害,对3名敌人造成954（4592）伤害(优先：最低HP)，和700（1612）无视防御伤害，造成中毒【每当目标行动或受到伤害时，附加400（1344）伤害】，持续2回合,对4名敌人(优先：最低HP)造成000伤害，和000无视防御伤害，造成中毒（每当目标行动或受到伤害时，附加000伤害），持续2回合,提升点火等级LV8（DS）,对4名敌人(优先：最低HP)造成0000伤害，如果目标中毒，则会另外造成500加成伤害,水属性队友的中毒伤害+200
25577,勤勉的迪诺,5星,火,,图鉴资料 / 水 / 勤勉的迪诺,2232,1766,1345,676,739,796,,,,,,,对目标造成113（749）自动攻击伤害,提升点火等级LV11（TS）,对随机2名敌人造成3054伤害，对火属性敌人造成1232无视防御伤害。副本中：对火属性敌人造成1205加成伤害造成3024伤害，对火属性敌人造成1232无视防御伤害。副本中：对火属性敌人造成1205加成伤害,对3名敌人造成983（4583）伤害（火属性优先），以及800（1905）无视防御伤害，对火属性敌人造成600（1808）加成伤害,对4名敌人造成4783伤害（火属性优先），以及2205无视防御伤害，对火属性敌人造成2108加成伤害,提升点火等级LV8（DS）,对随机4名敌人造成8993伤害，赋予自身狂暴（攻击力+100%且无敌，但效果结束时有100%几率造成5秒晕眩），持续20秒,水属性队友的弱点技能最终伤害+10%（副本期间：自身追加40%暴击伤害）
24594,伪君子巴贝尔,5星,水,,图鉴资料 / 水 / 伪君子巴贝尔,2202,2065,1054,812,788,931,,,,,,,对目标造成102（690）自动攻击伤害,对1名敌人（优先：最高攻击力）造成394（2570）伤害，有75%（95.1%）的概率移除1个增益,对2名敌人（优先：最高攻击力）造成X伤害，有95.1%的概率移除2个增益,对2名敌人造成675（3986）伤害（优先：回复型），skill量表充能量-30%（52.1%），持续12秒，敌人drive量表-8%（19.8%）,对3名敌人造成X伤害（优先：回复型），skill量表充能量-52.1%，持续12秒，敌人drive量表-19.8%。PvP中：减益效果回避率-30.9%，持续12秒,对随机3名敌人造成2031（7120）伤害，移除1个增益，并有80%的机率造成沉默（无法使用技能并重置skill量表），持续5秒,对3名敌人（优先：最高攻击力）造成X伤害，移除1个增益，并有85%的机率造成沉默（无法使用技能并重置skill量表），持续5秒,火属性敌人减益回避率-15%
24595,春之贝丝,5星,水,,图鉴资料 / 水 / 春之贝丝,2203,2464,811,1209,600,657,,,,,,,对目标造成92（640）自动攻击伤害,造成315（640）伤害，赋予自身和1名盟友（最低hp）最大hp+700(1149)，持续8秒（如果使用者的hp是最低的，将只给予自身）,造成X伤害，赋予自身和2名盟友（最低hp）最大hp+1149&防御力+51.6%，持续8秒（如果使用者的hp是最低的，将只给予自身和1名盟友）,造成575（3529）伤害，赋予自身及最多2名盟友（最低hp）持续伤害减益回避率+25.4%（60%），持续14秒（如果使用者的hp是最低的，将只给予自身及1名盟友），赋予最多5名盟友（优先：最低hp）+1600（2360）屏障（在hp受影响前吸收伤害）,造成X伤害，赋予自身及最多3名盟友（最低hp）持续伤害减益回避率+65%，持续14秒（如果使用者的hp是最低的，将只给予自身及2名盟友），赋予最多5名盟友（优先：最低hp）+2660屏障（在hp受影响前吸收伤害）,赋予2名50%以下的盟友（自身除外）紧急输血（与目标盟友均分40%使用者hp，不受禁止恢复或致命回复影响），赋予自身与最多3名盟友（最低hp）最大hp+2000，持续20秒（如果使用者的hp是最低的，将只给予自身及2名盟友）,赋予2名50%以下的盟友（自身除外）紧急输血（与目标盟友均分45%使用者hp，不受禁止恢复或致命回复影响），赋予自身与最多3名盟友（最低hp）最大hp+2500，持续20秒（如果使用者的hp是最低的，将只给予自身及2名盟友）,水属性盟友的最大hp+2000，自身最大hp+1000
21666,招揽客人的艾修,5星,水,,图鉴资料 / 水 / 招揽客人的艾修,2161,2452,788,1184,582,641,,,,,,,对目标造成91（635）自动攻击伤害,造成305（2140）伤害，赋予自身防御力+25%（41.6%），并获得挑衅（有88%的几率发动），持续10秒,对随机2名敌人造成2165伤害，赋予自身防御力+41.6%，与挑衅（有88%的几率发动），持续10秒。PVP中：自身最大HP+1949，持续10秒,造成530（3450）伤害，5名水属性队友的减益屏障+1400（2160）（施放一个吸收减益伤害的独立护盾），持续14秒，增加回避率+20%,对随机2名敌人造成3550伤害，赋予5名水属性盟友的减益屏障+2160（释放一个吸收减益伤害的独立护盾），并增加回避率+51.6%，持续16秒。PVP中：防御力+40.1%，持续16秒,对随机2名敌人造成1371（5104）伤害，5名水属性队友的最大HP增加+2000，持续16秒,对随机3名敌人造成5434伤害，5名水属性盟友最大HP+2000，持续16秒，并且减益无效（20秒后或是受到1次减益后取消）,水属性队友的最大HP+1200（在PVP中增加自身最大HP+2000）
20745,琳,5星,水,,图鉴资料 / 水 / 琳,2174,2200,892,1038,860,644,,,,,,,对目标造成95自动攻击伤害,造成328伤害，2名队友（最低HP优先）回复量+30%，持续20秒,造成X伤害，3名盟友（优先：最低HP）回复量+X%，持续20秒,造成482伤害，2名队友回复1211HP（最低HP优先），减益持续时间-20%，持续14秒,造成X伤害，3名盟友回复XHP（优先：最低HP），且减益持续时间-X%，减益效果回避率+X%，持续16秒,对随机2名敌人造成1475伤害，3名队友回复1089HP（最低HP优先），如果被回复的队友有减益，最大HP+1200，持续16秒,对随机2名敌人造成X伤害，4名盟友回复XHP（优先：最低HP），如果目标有减益，最大HP+X，持续16秒,为水属性盟友回复+15%
20742,悲恸的忒提斯,5星,水,,图鉴资料 / 水 / 悲恸的忒提斯,2161,2030,1038,796,758,913,14043,10369,5301,4065,3871,4662,对目标造成101自动攻击伤害,造成384伤害，造成中毒（每当目标行动或受到伤害时造成200伤害），持续2回合，减益回避率-10%，持续8秒,对2名敌人（优先：受到减益）造成2409伤害，造成中毒（每当目标行动或受到伤害时，造成829伤害，且在受到伤害时造成额外伤害），持续2回合，减益效果回避率-22.5%，持续10秒,对2名敌人（受到减益优先）造成618伤害，造成减益爆发（移除1个减益，并以*300的系数造成与该效果相关的伤害），减益持续时间增加+30%，持续12秒,对3名敌人（受到减益优先）造成4000伤害，造成减益爆发（移除1个减益，并以*702的系数造成与该效果相关的伤害），减益持续时间增加+65.4%，持续16秒,对随机3名敌人造成1910伤害，造成中毒（每当目标行动与受到伤害时造成800伤害），持续3回合,对随机3名敌人造成7224伤害，造成中毒（每当目标行动与受到伤害时造成800伤害），持续3回合，且禁止回复，持续16秒,敌人的减益命中率-10%
20736,学校泳装妲比,5星,水,,图鉴资料 / 水 / 学校泳装妲比,2171,2224,1008,796,745,860,11359,5148,4065,3804,4392,,对目标造成100自动攻击伤害,造成376伤害，有70%的几率移除2名队友的灼烧和热伤,造成X伤害，有95.1%的几率移除2名队友的灼烧和热伤,造成645伤害，为最多5名水属性队友赋予双刃剑50%（攻击力上升/防御力下降），持续16秒，且后排的最多5位水属性队友的SS伤害+1250（最高攻击力优先），持续16秒（对世界王限定）,造成X伤害，为最多5名攻击力最高的水属性队友赋予双刃剑105.2%（攻击力上升/防御力下降）及skill量表+40.6%，持续16秒，且后排的最多5位水属性队友的SS伤害+55.3%（最高攻击力优先），持续16秒（对世界王限定）,对随机2名敌人造成1701伤害，队友的大招量表+400，且所有水属性队友的攻击力+30%，持续20秒，对世界王限定,对随机3名敌人造成X伤害，队友的大招量表+400，且所有水属性队友的攻击力+50%，持续20秒，对世界王限定,全体队友的防御力+8%（若对象为世界王，则追加+8%）
